data;

param M := 60;
param G := 6;

# <id grupo> <valor>
param LIM_MIN :=
28 52 66.248
28 53 74.826
28 54 31.286
28 55 9.8
28 56 97.597
28 57 55.893
28 58 58.742
28 59 57.747
29 0 1.315
29 1 50.575
29 2 76.247
29 3 71.007
29 4 97.366
29 5 24.204
29 6 11.12
29 7 86.087
29 8 86.63
29 9 56.088
29 10 22.028
29 11 13.519
29 12 97.025
29 13 31.279
29 14 2.695
29 15 38.415
29 16 42.835
29 17 99.443
29 18 57.962
29 19 30.709
29 20 85.846
29 21 19.132
29 22 76.414
29 23 7.704
29 24 15.605
29 25 39.146
29 26 82.03
29 27 55.609
29 28 44.339
29 29 0
29 30 74.718
29 31 74.93
29 32 1.245
29 33 11.487
29 34 93.731
29 35 7.129
29 36 2.248
29 37 28.732
29 38 93.145
29 39 79.183
29 40 38.175
29 41 93.727
29 42 32.546
29 43 58.088
29 44 13.9
29 45 52.049
29 46 99.808
29 47 73.991
29 48 82.373
29 49 20.903
29 50 75.518
29 51 2.252
29 52 9.52
29 53 30.401
29 54 84.558
29 55 13.242
29 56 2.095
29 57 42.447
29 58 81.672
29 59 22.25
30 0 1.035
30 1 63.084
30 2 60.458
30 3 21.868
30 4 78.996
30 5 42.875
30 6 86.454
30 7 4.076
30 8 69.881
30 9 26.855
30 10 56.59
30 11 99.053
30 12 6.152
30 13 57.571
30 14 5.172
30 15 86.446
30 16 79.653
30 17 77.491
30 18 19.938
30 19 97.962
30 20 56.627
30 21 64.521
30 22 33.575
30 23 70.412
30 24 83.001
30 25 73.65
30 26 46.468
30 27 25.676
30 28 5.557
30 29 74.718
30 30 0
30 31 78.38
30 32 75.601
30 33 50.406
30 34 36.499
30 35 89.484
30 36 36.637
30 37 42.896
30 38 1.38
30 39 92.396
30 40 22.501
30 41 51.803
30 42 93.869
30 43 35.092
30 44 10.005
30 45 85.054
30 46 97.471
30 47 38.649
30 48 94.815
30 49 9.076
30 50 20.124
30 51 51.695
30 52 76.157
30 53 36.862
30 54 84.149
30 55 8.433
30 56 9.158
30 57 63.473
30 58 25.64
30 59 43.119
31 0 9.919
31 1 41.395
31 2 89.372
31 3 34.951
31 4 3.952
31 5 52.99
31 6 17.976
31 7 7.945
31 8 36.793
31 9 19.645
31 10 8.113
31 11 27.571
31 12 49.022
31 13 87.715
31 14 32.853
31 15 6.142
31 16 2.512
31 17 60.708
31 18 19.565
31 19 67.754
31 20 3.487
31 21 83.313
31 22 57.543
31 23 91.484
31 24 2.839
31 25 24.502
31 26 81.66
31 27 50.456
31 28 23.974
31 29 74.93
31 30 78.38
31 31 0
31 32 62.853
31 33 93.464
31 34 89.606
31 35 1.022
31 36 28.618
31 37 62.267
31 38 96.753
31 39 38.764
31 40 21.165
31 41 26.674
31 42 87.929
31 43 25.379
31 44 2.21
31 45 88.371
31 46 23.093
31 47 39.531
31 48 35.55
31 49 18.829
31 50 23.08
31 51 7.99
31 52 51.519
31 53 73.919
31 54 94.476
31 55 45.873
31 56 58.651
31 57 22.215
31 58 70.606
31 59 40.038
32 0 58.527
32 1 43.896
32 2 37.536
32 3 8.313
32 4 34.533
32 5 11.621
32 6 99.217
32 7 16.5
32 8 43.758
32 9 63.692
32 10 3.076
32 11 44.286
32 12 58.634
32 13 56.588
32 14 66.241
32 15 68.086
32 16 43.77
32 17 47.654
32 18 96.239
32 19 51.02
32 20 15.303
32 21 85.434
32 22 95.352
32 23 42.807
32 24 83.266
32 25 69.004
32 26 41.145
32 27 92.815
32 28 69.307
32 29 1.245
32 30 75.601
32 31 62.853
32 32 0
32 33 90.875
32 34 62.272
32 35 34.943
32 36 63.648
32 37 19.673
32 38 71.008
32 39 67.145
32 40 22.12
32 41 92.38
32 42 7.886
32 43 66.516
32 44 8.49
32 45 80.149
32 46 97.692
32 47 62.822
32 48 89.704
32 49 32.121
32 50 28.517
32 51 20.242
32 52 54.408
32 53 35.925
32 54 30.905
32 55 76.598
32 56 27.535
32 57 78.889
32 58 49.194
32 59 37.125
33 0 42.718
33 1 57.311
33 2 86.033
33 3 20.981
33 4 9.352
33 5 54.607
33 6 31.181
33 7 56.071
33 8 97.77
33 9 94.401
33 10 32.663
33 11 6.725
33 12 47.821
33 13 93.136
33 14 73.124
33 15 39.405
33 16 88.914
33 17 75.272
33 18 83.495
33 19 99.009
33 20 47.14
33 21 84.597
33 22 70.672
33 23 34.817
33 24 61.19
33 25 62.898
33 26 24.677
33 27 54.938
33 28 48.491
33 29 11.487
33 30 50.406
33 31 93.464
33 32 90.875
33 33 0
33 34 97.3
33 35 89.201
33 36 76.662
33 37 59.664
33 38 6.188
33 39 11.743
33 40 2.431
33 41 26.496
33 42 29.094
33 43 39.446
33 44 9.911
33 45 96.944
33 46 98.976
33 47 77.736
33 48 74.123
33 49 74.424
33 50 43.225
33 51 67.021
33 52 28.382
33 53 1.804
33 54 62.411
33 55 26.141
33 56 9.573
33 57 19.732
33 58 17.135
33 59 8.335
34 0 9.615
34 1 60.721
34 2 0.502
34 3 28.739
34 4 48.289
34 5 88.814
34 6 9.899
34 7 93.989
34 8 51.563
34 9 84.052
34 10 0.15
34 11 75.012
34 12 20.674
34 13 88.681
34 14 59.82
34 15 68.781
34 16 68.593
34 17 53.778
34 18 64.239
34 19 37.058
34 20 81.749
34 21 14.902
34 22 9.766
34 23 40.879
34 24 3.124
34 25 46.329
34 26 66.654
34 27 51.35
34 28 70.103
34 29 93.731
34 30 36.499
34 31 89.606
34 32 62.272
34 33 97.3
34 34 0
34 35 45.665
34 36 84.018
34 37 88.432
34 38 80.495
34 39 19.12
34 40 40.198
34 41 42.516
34 42 46.363
34 43 25.492
34 44 96.1
34 45 61.581
34 46 34.799
34 47 47.806
34 48 16.523
34 49 98.988
34 50 65.362
34 51 84.156
34 52 88.056
34 53 79.359
34 54 85.2
34 55 98.538
34 56 66.643
34 57 91.923
34 58 43.592
34 59 13.028
35 0 53.662
35 1 20.079
35 2 52.706
35 3 24.056
35 4 89.493
35 5 14.229
35 6 73.362
35 7 29.789
35 8 87.386
35 9 99.744
35 10 29.835
35 11 78.739
35 12 1.953
35 13 92.408
35 14 6.519
35 15 11.906
35 16 33.712
35 17 74.139
35 18 23.317
35 19 90.774
35 20 93.025
35 21 61.715
35 22 56.994
35 23 58.397
35 24 55.522
35 25 69.447
35 26 6.697
35 27 84.145
35 28 45.648
35 29 7.129
35 30 89.484
35 31 1.022
35 32 34.943
35 33 89.201
35 34 45.665
35 35 0
35 36 25.644
35 37 18.943
35 38 33.472
35 39 23.208
35 40 67.96
35 41 0.105
35 42 82.897
35 43 98.14
35 44 52.223
35 45 58.473
35 46 23.64
35 47 21.206
35 48 10.073
35 49 3.949
35 50 98.956
35 51 38.753
35 52 99.262
35 53 86.118
35 54 98.069
35 55 9.8
35 56 45.585
35 57 89.963
35 58 21.033
35 59 91.899
36 0 30.085
36 1 70.412
36 2 56.916
36 3 97.715
36 4 45.244
36 5 11.773
36 6 35.388
36 7 94.01
36 8 7.546
36 9 47.601
36 10 39.959
36 11 39.293
36 12 64.974
36 13 56.971
36 14 80.883
36 15 82.457
36 16 42.902
36 17 89.305
36 18 28.082
36 19 52.896
36 20 4.925
36 21 13.186
36 22 44.463
36 23 1.184
36 24 1.12
36 25 42.596
36 26 53.75
36 27 74.253
36 28 80.716
36 29 2.248
36 30 36.637
36 31 28.618
36 32 63.648
36 33 76.662
36 34 84.018
36 35 25.644
36 36 0
36 37 75.591
36 38 55.118
36 39 84.341
36 40 55.82
36 41 31.569
36 42 52.172
36 43 75.066
36 44 94.826
36 45 90.473
36 46 68.005
36 47 49.25
36 48 83.106
36 49 79.265
36 50 36.188
36 51 48.912
36 52 42.313
36 53 90.571
36 54 98.214
36 55 81.259
36 56 95.173
36 57 54.59
36 58 96.654
36 59 63.576
37 0 63.008
37 1 14.571
37 2 33.109
37 3 89.993
37 4 94.203
37 5 58.014
37 6 48.654
37 7 49.036
37 8 58.181
37 9 93.514
37 10 46.469
37 11 78.943
37 12 35.024
37 13 90.501
37 14 46.075
37 15 64.118
37 16 57.3
37 17 72.801
37 18 15.039
37 19 85.083
37 20 86.877
37 21 65.179
37 22 29.646
37 23 7.156
37 24 34.038
37 25 0.349
37 26 70.598
37 27 99.801
37 28 0.713
37 29 28.732
37 30 42.896
37 31 62.267
37 32 19.673
37 33 59.664
37 34 88.432
37 35 18.943
37 36 75.591
37 37 0
37 38 20.796
37 39 15.896
37 40 82.273
37 41 87.714
37 42 77.545
37 43 97.036
37 44 63.744
37 45 99.262
37 46 26.273
37 47 4.8
37 48 40.79
37 49 18.179
37 50 69.207
37 51 49.536
37 52 39.427
37 53 50.063
37 54 17.924
37 55 3.112
37 56 11.427
37 57 50.196
37 58 17.641
37 59 16.882
38 0 13.897
38 1 41.303
38 2 18.024
38 3 58.359
38 4 43.89
38 5 25.194
38 6 5.85
38 7 36.381
38 8 67.842
38 9 83.1
38 10 95.209
38 11 7.645
38 12 13.588
38 13 34.267
38 14 42.061
38 15 55.255
38 16 10.018
38 17 57.703
38 18 90.232
38 19 29.808
38 20 47.241
38 21 83.625
38 22 75.376
38 23 29.171
38 24 59.35
38 25 47.451
38 26 92.842
38 27 52.315
38 28 4.874
38 29 93.145
38 30 1.38
38 31 96.753
38 32 71.008
38 33 6.188
38 34 80.495
38 35 33.472
38 36 55.118
38 37 20.796
38 38 0
38 39 69.211
38 40 6.128
38 41 84.416
38 42 57.476
38 43 2.081
38 44 98.809
38 45 56.886
38 46 95.258
38 47 60.05
38 48 87.12
38 49 24.832
38 50 97.981
38 51 97.451
38 52 36.172
38 53 73.076
38 54 40.482
38 55 40.134
38 56 75.813
38 57 71.187
38 58 40.155
38 59 77.219
39 0 84.03
39 1 86.847
39 2 15.188
39 3 26.176
39 4 44.32
39 5 20.68
39 6 5.951
39 7 18.415
39 8 35.883
39 9 75.916
39 10 97.371
39 11 43.273
39 12 94.732
39 13 70.326
39 14 37.484
39 15 67.824
39 16 35.812
39 17 30.154
39 18 34.647
39 19 19.888
39 20 77.523
39 21 20.984
39 22 97.051
39 23 24.634
39 24 76.436
39 25 46.419
39 26 53.203
39 27 95.136
39 28 76.525
39 29 79.183
39 30 92.396
39 31 38.764
39 32 67.145
39 33 11.743
39 34 19.12
39 35 23.208
39 36 84.341
39 37 15.896
39 38 69.211
39 39 0
39 40 32.582
39 41 46.917
39 42 67.527
39 43 81.253
39 44 25.639
39 45 4.481
39 46 61.407
39 47 29.031
39 48 55.254
39 49 87.553
39 50 98.9
39 51 29.452
39 52 41.018
39 53 41.235
39 54 31.99
39 55 64.488
39 56 86.165
39 57 97.274
39 58 4.457
39 59 14.656
40 0 85.861
40 1 98.371
40 2 29.015
40 3 38.631
40 4 2.704
40 5 97.344
40 6 91.948
40 7 69.54
40 8 90.112
40 9 19.121
40 10 97.17
40 11 94.645
40 12 39.511
40 13 47.296
40 14 19.559
40 15 57.873
40 16 48.217
40 17 59.088
40 18 83.598
40 19 57.284
40 20 25.48
40 21 4.967
40 22 37.354
40 23 95.521
40 24 67.601
40 25 86.874
40 26 76.9
40 27 88.33
40 28 33.32
40 29 38.175
40 30 22.501
40 31 21.165
40 32 22.12
40 33 2.431
40 34 40.198
40 35 67.96
40 36 55.82
40 37 82.273
40 38 6.128
40 39 32.582
40 40 0
40 41 54.306
40 42 92.478
40 43 5.562
40 44 71.354
40 45 45.305
40 46 31.507
40 47 0.235
40 48 35.006
40 49 48.183
40 50 22.128
40 51 99.433
40 52 60.168
40 53 30.659
40 54 43.571
40 55 98.876
40 56 36.563
40 57 97.301
40 58 56.713
40 59 19.559
41 0 83.775
41 1 17.013
41 2 74.393
41 3 42.624
41 4 36.064
41 5 60.01
41 6 12.895
41 7 9.931
41 8 30.867
41 9 78.535
41 10 45.827
41 11 11.785
41 12 22.491
41 13 89.129
41 14 71.712
41 15 73.557
41 16 15.857
41 17 73.326
41 18 55.005
41 19 89.659
41 20 46.143
41 21 68.932
41 22 9.685
41 23 5.076
41 24 61.653
41 25 71.424
41 26 20.686
41 27 31.707
41 28 75.978
41 29 93.727
41 30 51.803
41 31 26.674
41 32 92.38
41 33 26.496
41 34 42.516
41 35 0.105
41 36 31.569
41 37 87.714
41 38 84.416
41 39 46.917
41 40 54.306
41 41 0
41 42 88.489
41 43 11.24
41 44 28.623
41 45 29.22
41 46 34.125
41 47 28.041
41 48 23.407
41 49 10.384
41 50 70.95
41 51 34.516
41 52 6.255
41 53 67.653
41 54 43.836
41 55 20.189
41 56 18.314
41 57 34.58
41 58 8.342
41 59 34.545
42 0 27.048
42 1 16.043
42 2 1.039
42 3 4.597
42 4 0.146
42 5 14.834
42 6 53.591
42 7 61.012
42 8 20.258
42 9 76.357
42 10 46.181
42 11 89.787
42 12 57.491
42 13 40.288
42 14 57.106
42 15 18.76
42 16 67.141
42 17 14.697
42 18 3.046
42 19 0.518
42 20 88.094
42 21 72.773
42 22 16.368
42 23 64.681
42 24 61.347
42 25 39.871
42 26 87.901
42 27 89.245
42 28 47.548
42 29 32.546
42 30 93.869
42 31 87.929
42 32 7.886
42 33 29.094
42 34 46.363
42 35 82.897
42 36 52.172
42 37 77.545
42 38 57.476
42 39 67.527
42 40 92.478
42 41 88.489
42 42 0
42 43 6.205
42 44 48.774
42 45 23.29
42 46 99.364
42 47 31.959
42 48 12.795
42 49 93.931
42 50 52.152
42 51 46.622
42 52 47.978
42 53 39.851
42 54 94.031
42 55 83.946
42 56 78.457
42 57 80.192
42 58 3.485
42 59 19.35
43 0 96.618
43 1 19.961
43 2 51.86
43 3 82.373
43 4 44.463
43 5 67.542
43 6 72.523
43 7 50.581
43 8 67.979
43 9 90.269
43 10 50.832
43 11 45.752
43 12 37.109
43 13 75.341
43 14 97.229
43 15 9.323
43 16 94.697
43 17 55.593
43 18 94.209
43 19 30.421
43 20 67.619
43 21 48.599
43 22 71.95
43 23 24.854
43 24 78.037
43 25 79.09
43 26 94.887
43 27 6.829
43 28 21.436
43 29 58.088
43 30 35.092
43 31 25.379
43 32 66.516
43 33 39.446
43 34 25.492
43 35 98.14
43 36 75.066
43 37 97.036
43 38 2.081
43 39 81.253
43 40 5.562
43 41 11.24
43 42 6.205
43 43 0
43 44 53.511
43 45 12.872
43 46 55.919
43 47 43.724
43 48 27.731
43 49 14.192
43 50 58.26
43 51 21.67
43 52 70.597
43 53 0.528
43 54 67.683
43 55 39.425
43 56 69.704
43 57 74.801
43 58 14.032
43 59 98.969
44 0 65.923
44 1 8.154
44 2 63.597
44 3 65.397
44 4 57.497
44 5 31.81
44 6 52.859
44 7 95.298
44 8 26.844
44 9 15.848
44 10 38.161
44 11 93.188
44 12 33.207
44 13 71.858
44 14 93.272
44 15 92.459
44 16 9.673
44 17 13.878
44 18 51.285
44 19 66.197
44 20 15.655
44 21 28.484
44 22 39.124
44 23 36.175
44 24 19.618
44 25 9.206
44 26 78.465
44 27 68.055
44 28 21.695
44 29 13.9
44 30 10.005
44 31 2.21
44 32 8.49
44 33 9.911
44 34 96.1
44 35 52.223
44 36 94.826
44 37 63.744
44 38 98.809
44 39 25.639
44 40 71.354
44 41 28.623
44 42 48.774
44 43 53.511
44 44 0
44 45 25.197
44 46 26.959
44 47 86.622
44 48 81.724
44 49 6.873
44 50 69.945
44 51 77.834
44 52 87.776
44 53 59.995
44 54 70.437
44 55 98.305
44 56 54.667
44 57 1.009
44 58 77.108
44 59 91.479
45 0 52.541
45 1 89.771
45 2 45.976
45 3 28.234
45 4 18.722
45 5 97.822
45 6 49.613
45 7 38.045
45 8 92.007
45 9 9.196
45 10 75.893
45 11 51.475
45 12 7.775
45 13 19.226
45 14 6.623
45 15 11.781
45 16 4.19
45 17 50.534
45 18 22.149
45 19 38.098
45 20 82.236
45 21 40.772
45 22 40.821
45 23 94.365
45 24 61.866
45 25 8.102
45 26 45.363
45 27 94.048
45 28 30.837
45 29 52.049
45 30 85.054
45 31 88.371
45 32 80.149
45 33 96.944
45 34 61.581
45 35 58.473
45 36 90.473
45 37 99.262
45 38 56.886
45 39 4.481
45 40 45.305
45 41 29.22
45 42 23.29
45 43 12.872
45 44 25.197
45 45 0
45 46 73.625
45 47 40.167
45 48 58.247
45 49 78.902
45 50 50.43
45 51 4.489
45 52 35.268
45 53 61.893
45 54 3.199
45 55 11.538
45 56 38.99
45 57 90.078
45 58 49.961
45 59 62.166
46 0 88.144
46 1 31.597
46 2 92.641
46 3 69.651
46 4 65.459
46 5 22.033
46 6 48.293
46 7 74.515
46 8 94.802
46 9 85.392
46 10 48.881
46 11 35.305
46 12 97.959
46 13 14.863
46 14 64.575
46 15 43.895
46 16 34.829
46 17 60.657
46 18 18.249
46 19 2.751
46 20 34.022
46 21 42.695
46 22 12.082
46 23 32.694
46 24 57.857
46 25 73.694
46 26 93.638
46 27 77.445
46 28 52.926
46 29 99.808
46 30 97.471
46 31 23.093
46 32 97.692
46 33 98.976
46 34 34.799
46 35 23.64
46 36 68.005
46 37 26.273
46 38 95.258
46 39 61.407
46 40 31.507
46 41 34.125
46 42 99.364
46 43 55.919
46 44 26.959
46 45 73.625
46 46 0
46 47 21.499
46 48 82.768
46 49 15.203
46 50 78.684
46 51 28.02
46 52 55.26
46 53 76.446
46 54 13.846
46 55 70.409
46 56 58.903
46 57 79.419
46 58 95.564
46 59 46.702
47 0 97.727
47 1 99.833
47 2 91.346
47 3 29.072
47 4 3.531
47 5 18.043
47 6 3.803
47 7 68.019
47 8 10.887
47 9 23.52
47 10 68.261
47 11 53.859
47 12 81.784
47 13 29.806
47 14 37.829
47 15 34.215
47 16 61.453
47 17 82.757
47 18 28.087
47 19 61.198
47 20 35.29
47 21 6.677
47 22 44.094
47 23 54.136
47 24 19.016
47 25 55.832
47 26 32.203
47 27 33.239
47 28 22.296
47 29 73.991
47 30 38.649
47 31 39.531
47 32 62.822
47 33 77.736
47 34 47.806
47 35 21.206
47 36 49.25
47 37 4.8
47 38 60.05
47 39 29.031
47 40 0.235
47 41 28.041
47 42 31.959
47 43 43.724
47 44 86.622
47 45 40.167
47 46 21.499
47 47 0
47 48 91.111
47 49 73.573
47 50 52.475
47 51 19.65
47 52 69.518
47 53 58.409
47 54 86.265
47 55 1.205
47 56 93.039
47 57 85.527
47 58 18.082
47 59 89.673
48 0 47.449
48 1 75.377
48 2 46.16
48 3 62.11
48 4 12.517
48 5 52.749
48 6 80.191
48 7 20.835
48 8 63.827
48 9 15.77
48 10 44.86
48 11 30.274
48 12 73.036
48 13 86.07
48 14 3.92
48 15 78.079
48 16 95.135
48 17 89.582
48 18 55.973
48 19 23.028
48 20 30.928
48 21 7.775
48 22 90.375
48 23 5.757
48 24 16.323
48 25 60.872
48 26 20.082
48 27 1.663
48 28 33.753
48 29 82.373
48 30 94.815
48 31 35.55
48 32 89.704
48 33 74.123
48 34 16.523
48 35 10.073
48 36 83.106
48 37 40.79
48 38 87.12
48 39 55.254
48 40 35.006
48 41 23.407
48 42 12.795
48 43 27.731
48 44 81.724
48 45 58.247
48 46 82.768
48 47 91.111
48 48 0
48 49 31.91
48 50 31.294
48 51 38.428
48 52 71.536
48 53 98.565
48 54 40.679
48 55 32.586
48 56 30.956
48 57 51.753
48 58 44.093
48 59 36.948
49 0 48.538
49 1 27.338
49 2 99.282
49 3 0.721
49 4 34.857
49 5 84.968
49 6 24.581
49 7 16.529
49 8 90.022
49 9 89.815
49 10 91.804
49 11 59.733
49 12 27.4
49 13 8.57
49 14 64.624
49 15 49.854
49 16 59.591
49 17 24.583
49 18 29.632
49 19 44.892
49 20 48.274
49 21 14.565
49 22 47.912
49 23 59.72
49 24 19.122
49 25 36.621
49 26 63.419
49 27 7.394
49 28 70.778
49 29 20.903
49 30 9.076
49 31 18.829
49 32 32.121
49 33 74.424
49 34 98.988
49 35 3.949
49 36 79.265
49 37 18.179
49 38 24.832
49 39 87.553
49 40 48.183
49 41 10.384
49 42 93.931
49 43 14.192
49 44 6.873
49 45 78.902
49 46 15.203
49 47 73.573
49 48 31.91
49 49 0
49 50 6.502
49 51 77.39
49 52 65.927
49 53 5.527
49 54 96.889
49 55 71.374
49 56 76.049
49 57 30.503
49 58 45.326
49 59 21.969
50 0 95.186
50 1 40.463
50 2 58.916
50 3 14.911
50 4 82.064
50 5 37.517
50 6 97.259
50 7 33.46
50 8 32.821
50 9 1.419
50 10 4.994
50 11 76.482
50 12 58.736
50 13 47.889
50 14 71.669
50 15 53.311
50 16 44.029
50 17 97.589
50 18 77.168
50 19 0.522
50 20 18.962
50 21 97.892
50 22 79.583
50 23 77.058
50 24 81.926
50 25 0.889
50 26 41.623
50 27 57.362
50 28 46.926
50 29 75.518
50 30 20.124
50 31 23.08
50 32 28.517
50 33 43.225
50 34 65.362
50 35 98.956
50 36 36.188
50 37 69.207
50 38 97.981
50 39 98.9
50 40 22.128
50 41 70.95
50 42 52.152
50 43 58.26
50 44 69.945
50 45 50.43
50 46 78.684
50 47 52.475
50 48 31.294
50 49 6.502
50 50 0
50 51 83.623
50 52 65.799
50 53 25.534
50 54 52.343
50 55 36.407
50 56 48.52
50 57 11.595
50 58 37.446
50 59 68.069
51 0 89.641
51 1 22.879
51 2 68.201
51 3 72.576
51 4 87.718
51 5 88.807
51 6 47.856
51 7 51.447
51 8 95.348
51 9 24.473
51 10 1.405
51 11 52.428
51 12 46.34
51 13 91.265
51 14 38.62
51 15 60.203
51 16 32.568
51 17 27.818
51 18 23.425
51 19 60.415
51 20 15.687
51 21 99.004
51 22 85.373
51 23 49.247
51 24 44.439
51 25 64.639
51 26 79.276
51 27 56.289
51 28 22.114
51 29 2.252
51 30 51.695
51 31 7.99
51 32 20.242
51 33 67.021
51 34 84.156
51 35 38.753
51 36 48.912
51 37 49.536
51 38 97.451
51 39 29.452
51 40 99.433
51 41 34.516
51 42 46.622
51 43 21.67
51 44 77.834
51 45 4.489
51 46 28.02
51 47 19.65
51 48 38.428
51 49 77.39
51 50 83.623
51 51 0
51 52 99.481
51 53 38.452
51 54 53.698
51 55 31.099
51 56 11.128
51 57 50.272
51 58 54.749
51 59 63.503
52 0 58.607
52 1 38.647
52 2 47.651
52 3 14.9
52 4 53.284
52 5 96.666
52 6 51.76
52 7 22.577
52 8 74.625
52 9 39.292
52 10 42.416
52 11 65.149
52 12 72.609
52 13 60.333
52 14 3.741
52 15 59.913
52 16 43.097
52 17 4.35
52 18 13.17
52 19 38.763
52 20 64.516
52 21 80.797
52 22 8.87
52 23 26.231
52 24 71.715
52 25 31.475
52 26 4.627
52 27 6.438
52 28 66.248
52 29 9.52
52 30 76.157
52 31 51.519
52 32 54.408
52 33 28.382
52 34 88.056
52 35 99.262
52 36 42.313
52 37 39.427
52 38 36.172
52 39 41.018
52 40 60.168
52 41 6.255
52 42 47.978
52 43 70.597
52 44 87.776
52 45 35.268
52 46 55.26
52 47 69.518
52 48 71.536
52 49 65.927
52 50 65.799
52 51 99.481
52 52 0
52 53 98.815
52 54 89.805
52 55 92.133
52 56 63.783
52 57 99.695
52 58 3.443
52 59 15.7
53 0 69.023
53 1 60.869
53 2 15.281
53 3 64.292
53 4 70.877
53 5 73.964
53 6 93.64
53 7 41.247
53 8 44.207
53 9 69.201
53 10 47.165
53 11 18.024
53 12 80.457
53 13 14.41
53 14 90.051
53 15 2.505
53 16 11.727
53 17 21.393
53 18 45.934
53 19 93.496
53 20 6.368
53 21 66.125
53 22 95.554
53 23 75.944
53 24 77.279
53 25 72.998
53 26 90.87
53 27 64.544
53 28 74.826
53 29 30.401
53 30 36.862
53 31 73.919
53 32 35.925
53 33 1.804
53 34 79.359
53 35 86.118
53 36 90.571
53 37 50.063
53 38 73.076
53 39 41.235
53 40 30.659
53 41 67.653
53 42 39.851
53 43 0.528
53 44 59.995
53 45 61.893
53 46 76.446
53 47 58.409
53 48 98.565
53 49 5.527
53 50 25.534
53 51 38.452
53 52 98.815
53 53 0
53 54 90.551
53 55 52.441
53 56 23.94
53 57 95.476
53 58 60.691
53 59 80.518
54 0 79.733
54 1 6.543
54 2 51.843
54 3 40.245
54 4 19.876
54 5 44.314
54 6 74.138
54 7 27.421
54 8 10.096
54 9 72.704
54 10 21.542
54 11 85.33
54 12 70.199
54 13 50.284
54 14 49.04
54 15 84.199
54 16 33.347
54 17 57.839
54 18 90.958
54 19 28.937
54 20 21.584
54 21 44.916
54 22 64.681
54 23 41.443
54 24 0.649
54 25 91.427
54 26 44.96
54 27 80.37
54 28 31.286
54 29 84.558
54 30 84.149
54 31 94.476
54 32 30.905
54 33 62.411
54 34 85.2
54 35 98.069
54 36 98.214
54 37 17.924
54 38 40.482
54 39 31.99
54 40 43.571
54 41 43.836
54 42 94.031
54 43 67.683
54 44 70.437
54 45 3.199
54 46 13.846
54 47 86.265
54 48 40.679
54 49 96.889
54 50 52.343
54 51 53.698
54 52 89.805
54 53 90.551
54 54 0
54 55 45.526
54 56 3.951
54 57 93.089
54 58 31.942
54 59 24.649
55 0 55.845
55 1 10.087
55 2 77.525
55 3 51.587
55 4 0.913
55 5 97.091
55 6 83.571
55 7 23.08
55 8 88.754
55 9 55.835
55 10 78.388
55 11 93.183
55 12 68.383
55 13 37.552
55 14 46.899
55 15 99.65
55 16 2.71
55 17 58.604
55 18 5.375
55 19 20.859
55 20 75.413
55 21 74.548
55 22 80.45
55 23 71.474
55 24 53.749
55 25 5.945
55 26 98.521
55 27 64.977
55 28 9.8
55 29 13.242
55 30 8.433
55 31 45.873
55 32 76.598
55 33 26.141
55 34 98.538
55 35 9.8
55 36 81.259
55 37 3.112
55 38 40.134
55 39 64.488
55 40 98.876
55 41 20.189
55 42 83.946
55 43 39.425
55 44 98.305
55 45 11.538
55 46 70.409
55 47 1.205
55 48 32.586
55 49 71.374
55 50 36.407
55 51 31.099
55 52 92.133
55 53 52.441
55 54 45.526
55 55 0
55 56 85.791
55 57 33.745
55 58 99.245
55 59 23.642
56 0 14.783
56 1 70.149
56 2 59.908
56 3 41.672
56 4 13.365
56 5 61.01
56 6 7.442
56 7 81.994
56 8 67.564
56 9 92.207
56 10 13.375
56 11 52.096
56 12 10.072
56 13 34.922
56 14 66.311
56 15 74.822
56 16 82.921
56 17 64.514
56 18 87.931
56 19 57.874
56 20 60.172
56 21 11.907
56 22 49.985
56 23 93.387
56 24 1.55
56 25 58.111
56 26 24.42
56 27 5.164
56 28 97.597
56 29 2.095
56 30 9.158
56 31 58.651
56 32 27.535
56 33 9.573
56 34 66.643
56 35 45.585
56 36 95.173
56 37 11.427
56 38 75.813
56 39 86.165
56 40 36.563
56 41 18.314
56 42 78.457
56 43 69.704
56 44 54.667
56 45 38.99
56 46 58.903
56 47 93.039
56 48 30.956
56 49 76.049
56 50 48.52
56 51 11.128
56 52 63.783
56 53 23.94
56 54 3.951
56 55 85.791
56 56 0
56 57 20.58
56 58 2.47
56 59 54.787
57 0 68.246
57 1 63.954
57 2 21.274
57 3 75.056
57 4 60.403
57 5 14.015
57 6 79.974
57 7 93.944
57 8 61.358
57 9 34.983
57 10 11.316
57 11 62.927
57 12 17.586
57 13 68.125
57 14 11.416
57 15 1.817
57 16 13.67
57 17 93.894
57 18 34.46
57 19 2.526
57 20 33.228
57 21 80.993
57 22 51.855
57 23 10.882
57 24 38.505
57 25 48.668
57 26 59.249
57 27 4.894
57 28 55.893
57 29 42.447
57 30 63.473
57 31 22.215
57 32 78.889
57 33 19.732
57 34 91.923
57 35 89.963
57 36 54.59
57 37 50.196
57 38 71.187
57 39 97.274
57 40 97.301
57 41 34.58
57 42 80.192
57 43 74.801
57 44 1.009
57 45 90.078
57 46 79.419
57 47 85.527
57 48 51.753
57 49 30.503
57 50 11.595
57 51 50.272
57 52 99.695
57 53 95.476
57 54 93.089
57 55 33.745
57 56 20.58
57 57 0
57 58 64.317
57 59 53.428
58 0 96.256
58 1 27.614
58 2 31.549
58 3 9.845
